Epoch, start pdb, namestart rmsd, refine rmsd 
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8av2_C/ranked_unrelax_0.pdb'], 1.4576, 1.4518
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/7xli_B/ranked_unrelax_0.pdb'], 1.4125, 1.4080
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8b7w_H/ranked_unrelax_0.pdb'], 1.2326, 1.2312
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/7y9t_D/ranked_unrelax_0.pdb'], 1.8898, 1.8856
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8bb7_D/ranked_unrelax_0.pdb'], 1.6473, 1.6417
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/7yag_C/ranked_unrelax_0.pdb'], 3.8092, 3.8042
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8bf4_D/ranked_unrelax_0.pdb'], 1.3713, 1.3706
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/7yit_D/ranked_unrelax_0.pdb'], 1.1468, 1.1427
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8bf4_E/ranked_unrelax_0.pdb'], 1.5950, 1.5907
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/7yzw_A/ranked_unrelax_0.pdb'], 0.7337, 0.7309
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8bpk_B/ranked_unrelax_0.pdb'], 1.4243, 1.4193
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/7zlg_K/ranked_unrelax_0.pdb'], 1.4833, 1.4821
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8c3l_B/ranked_unrelax_0.pdb'], 7.3338, 7.3323
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/7zmn_C/ranked_unrelax_0.pdb'], 0.9184, 0.9158
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8c3v_K/ranked_unrelax_0.pdb'], 1.1845, 1.1776
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/7zmo_K/ranked_unrelax_0.pdb'], 0.8328, 0.8313
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8cxr_G/ranked_unrelax_0.pdb'], 1.4501, 1.4432
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/7zmp_C/ranked_unrelax_0.pdb'], 0.8845, 0.8822
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8dam_B/ranked_unrelax_0.pdb'], 0.6076, 0.6053
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/7zmq_K/ranked_unrelax_0.pdb'], 0.4968, 0.4940
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8dfl_E/ranked_unrelax_0.pdb'], 1.0209, 1.0198
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/7zmr_K/ranked_unrelax_0.pdb'], 0.5544, 0.5514
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8di5_H/ranked_unrelax_0.pdb'], 1.2593, 1.2584
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/7zms_K/ranked_unrelax_0.pdb'], 0.8541, 0.8525
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8dly_H/ranked_unrelax_0.pdb'], 1.0653, 1.0636
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/7zmt_C/ranked_unrelax_0.pdb'], 0.7373, 0.7369
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8dm0_H/ranked_unrelax_0.pdb'], 1.1151, 1.1136
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/7zmv_G/ranked_unrelax_0.pdb'], 0.7254, 0.7226
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8dqu_A/ranked_unrelax_0.pdb'], 1.1193, 1.1167
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/7zqt_F/ranked_unrelax_0.pdb'], 0.9879, 0.9869
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8dtn_A/ranked_unrelax_0.pdb'], 1.6559, 1.6523
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8a67_H/ranked_unrelax_0.pdb'], 0.7698, 0.7678
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8dtu_A/ranked_unrelax_0.pdb'], 3.3216, 3.3190
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8av2_C/ranked_unrelax_0.pdb'], 1.4576, 1.4518
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8e0e_B/ranked_unrelax_0.pdb'], 0.9423, 0.9380
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8b7w_H/ranked_unrelax_0.pdb'], 1.2326, 1.2312
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8emz_B/ranked_unrelax_0.pdb'], 0.9395, 0.9355
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8bb7_D/ranked_unrelax_0.pdb'], 1.6473, 1.6417
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8en0_D/ranked_unrelax_0.pdb'], 2.0724, 2.0661
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8bf4_D/ranked_unrelax_0.pdb'], 1.3713, 1.3706
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8en2_C/ranked_unrelax_0.pdb'], 1.1719, 1.1684
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8bf4_E/ranked_unrelax_0.pdb'], 1.5950, 1.5907
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8en3_C/ranked_unrelax_0.pdb'], 1.3838, 1.3789
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8bpk_B/ranked_unrelax_0.pdb'], 1.4243, 1.4193
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8ew6_V/ranked_unrelax_0.pdb'], 1.3696, 1.3621
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8c3l_B/ranked_unrelax_0.pdb'], 7.3338, 7.3323
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8flq_N/ranked_unrelax_0.pdb'], 0.7729, 0.7644
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8c3v_K/ranked_unrelax_0.pdb'], 1.1845, 1.1776
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8gni_C/ranked_unrelax_0.pdb'], 0.9620, 0.9585
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8gq5_o/ranked_unrelax_0.pdb'], 0.9276, 0.9243
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8cxr_G/ranked_unrelax_0.pdb'], 1.4501, 1.4432
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8h3x_A/ranked_unrelax_0.pdb'], 1.3787, 1.3757
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8dam_B/ranked_unrelax_0.pdb'], 0.6076, 0.6053
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8h3y_E/ranked_unrelax_0.pdb'], 0.9737, 0.9686
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8dfl_E/ranked_unrelax_0.pdb'], 1.0209, 1.0198
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8ont_B/ranked_unrelax_0.pdb'], 1.6501, 1.6395
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8di5_H/ranked_unrelax_0.pdb'], 1.2593, 1.2584
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8dly_H/ranked_unrelax_0.pdb'], 1.0653, 1.0636
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8sbb_B/ranked_unrelax_0.pdb'], 3.5311, 3.5234
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8dm0_H/ranked_unrelax_0.pdb'], 1.1151, 1.1136
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8dqu_A/ranked_unrelax_0.pdb'], 1.1193, 1.1167
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7b2p_D/ranked_unrelax_0.pdb'], 1.5689, 1.5684
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8dtn_A/ranked_unrelax_0.pdb'], 1.6559, 1.6523
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7b2q_D/ranked_unrelax_0.pdb'], 1.2601, 1.2585
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8dtu_A/ranked_unrelax_0.pdb'], 3.3216, 3.3190
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7b5g_B/ranked_unrelax_0.pdb'], 1.9395, 1.9372
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8e0e_B/ranked_unrelax_0.pdb'], 0.9423, 0.9380
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8emz_B/ranked_unrelax_0.pdb'], 0.9395, 0.9355
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7om4_B/ranked_unrelax_0.pdb'], 1.0412, 1.0400
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8en0_D/ranked_unrelax_0.pdb'], 2.0724, 2.0661
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7omm_D/ranked_unrelax_0.pdb'], 2.3884, 2.3820
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8en2_C/ranked_unrelax_0.pdb'], 1.1719, 1.1684
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7p2d_C/ranked_unrelax_0.pdb'], 1.0474, 1.0470
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8en3_C/ranked_unrelax_0.pdb'], 1.3838, 1.3789
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7pa5_B/ranked_unrelax_0.pdb'], 2.7554, 2.7550
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8ew6_V/ranked_unrelax_0.pdb'], 1.3696, 1.3621
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7pqg_B/ranked_unrelax_0.pdb'], 1.2476, 1.2452
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8flq_N/ranked_unrelax_0.pdb'], 0.7729, 0.7644
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7qbd_E/ranked_unrelax_0.pdb'], 1.8969, 1.8886
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8gni_C/ranked_unrelax_0.pdb'], 0.9620, 0.9585
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7qbf_B/ranked_unrelax_0.pdb'], 2.5459, 2.5431
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8gq5_o/ranked_unrelax_0.pdb'], 0.9276, 0.9243
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8h3x_A/ranked_unrelax_0.pdb'], 1.3787, 1.3757
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8h3y_E/ranked_unrelax_0.pdb'], 0.9737, 0.9686
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7r73_A/ranked_unrelax_0.pdb'], 2.0703, 2.0650
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8ont_B/ranked_unrelax_0.pdb'], 1.6501, 1.6395
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7rby_B/ranked_unrelax_0.pdb'], 0.8077, 0.8072
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0320_absolute_numbering_resnet_with_dropout0p2_lr_5e_4/8sbb_B/ranked_unrelax_0.pdb'], 3.5311, 3.5234
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7ri2_B/ranked_unrelax_0.pdb'], 1.9459, 1.9414
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7b2p_D/ranked_unrelax_0.pdb'], 1.5689, 1.5684
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7b2q_D/ranked_unrelax_0.pdb'], 1.2601, 1.2585
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7b5g_B/ranked_unrelax_0.pdb'], 1.9395, 1.9372
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7sal_C/ranked_unrelax_0.pdb'], 1.2999, 1.2976
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7sqp_D/ranked_unrelax_0.pdb'], 1.1340, 1.1297
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7om4_B/ranked_unrelax_0.pdb'], 1.0412, 1.0400
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7sr0_D/ranked_unrelax_0.pdb'], 1.1047, 1.1007
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7omm_D/ranked_unrelax_0.pdb'], 2.3884, 2.3820
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7sr3_D/ranked_unrelax_0.pdb'], 1.1458, 1.1424
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7p2d_C/ranked_unrelax_0.pdb'], 1.0474, 1.0470
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7sr5_B/ranked_unrelax_0.pdb'], 1.0514, 1.0478
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7pa5_B/ranked_unrelax_0.pdb'], 2.7554, 2.7550
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7srk_D/ranked_unrelax_0.pdb'], 1.0231, 1.0198
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7pqg_B/ranked_unrelax_0.pdb'], 1.2476, 1.2452
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7th2_C/ranked_unrelax_0.pdb'], 1.0838, 1.0821
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7qbd_E/ranked_unrelax_0.pdb'], 1.8969, 1.8886
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7th3_B/ranked_unrelax_0.pdb'], 1.4370, 1.4343
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7qbf_B/ranked_unrelax_0.pdb'], 2.5459, 2.5431
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7tmw_N/ranked_unrelax_0.pdb'], 0.8584, 0.8576
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7ubx_D/ranked_unrelax_0.pdb'], 2.5670, 2.5618
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7uia_E/ranked_unrelax_0.pdb'], 1.8697, 1.8660
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7r73_A/ranked_unrelax_0.pdb'], 2.0703, 2.0650
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7uib_E/ranked_unrelax_0.pdb'], 1.8554, 1.8510
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7upm_B/ranked_unrelax_0.pdb'], 1.2590, 1.2585
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7rby_B/ranked_unrelax_0.pdb'], 0.8077, 0.8072
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7ust_B/ranked_unrelax_0.pdb'], 1.4796, 1.4778
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7usv_D/ranked_unrelax_0.pdb'], 1.1608, 1.1579
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7ri2_B/ranked_unrelax_0.pdb'], 1.9459, 1.9414
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7w1s_B/ranked_unrelax_0.pdb'], 1.0939, 1.0914
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7wki_B/ranked_unrelax_0.pdb'], 1.6685, 1.6659
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7wn1_C/ranked_unrelax_0.pdb'], 1.2634, 1.2605
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7sal_C/ranked_unrelax_0.pdb'], 1.2999, 1.2976
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7sqp_D/ranked_unrelax_0.pdb'], 1.1340, 1.1297
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7xli_B/ranked_unrelax_0.pdb'], 1.3285, 1.3280
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7sr0_D/ranked_unrelax_0.pdb'], 1.1047, 1.1007
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7y9t_D/ranked_unrelax_0.pdb'], 1.9484, 1.9478
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7sr3_D/ranked_unrelax_0.pdb'], 1.1458, 1.1424
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7sr5_B/ranked_unrelax_0.pdb'], 1.0514, 1.0478
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7yag_C/ranked_unrelax_0.pdb'], 3.9459, 3.9417
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7yit_D/ranked_unrelax_0.pdb'], 1.1417, 1.1414
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7srk_D/ranked_unrelax_0.pdb'], 1.0231, 1.0198
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7th2_C/ranked_unrelax_0.pdb'], 1.0838, 1.0821
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7th3_B/ranked_unrelax_0.pdb'], 1.4370, 1.4343
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7zmn_C/ranked_unrelax_0.pdb'], 1.1307, 1.1302
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7tmw_N/ranked_unrelax_0.pdb'], 0.8584, 0.8576
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7ubx_D/ranked_unrelax_0.pdb'], 2.5670, 2.5618
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7uia_E/ranked_unrelax_0.pdb'], 1.8697, 1.8660
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7uib_E/ranked_unrelax_0.pdb'], 1.8554, 1.8510
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7upm_B/ranked_unrelax_0.pdb'], 1.2590, 1.2585
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7ust_B/ranked_unrelax_0.pdb'], 1.4796, 1.4778
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7usv_D/ranked_unrelax_0.pdb'], 1.1608, 1.1579
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7zmv_G/ranked_unrelax_0.pdb'], 0.9868, 0.9863
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7w1s_B/ranked_unrelax_0.pdb'], 1.0939, 1.0914
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7wki_B/ranked_unrelax_0.pdb'], 1.6685, 1.6659
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/8a67_H/ranked_unrelax_0.pdb'], 0.7853, 0.7840
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7wn1_C/ranked_unrelax_0.pdb'], 1.2634, 1.2605
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/8av2_C/ranked_unrelax_0.pdb'], 1.4132, 1.4117
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/8bb7_D/ranked_unrelax_0.pdb'], 1.6999, 1.6962
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7xli_B/ranked_unrelax_0.pdb'], 1.3285, 1.3280
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7y9t_D/ranked_unrelax_0.pdb'], 1.9484, 1.9478
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/8bf4_E/ranked_unrelax_0.pdb'], 1.6717, 1.6697
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7yag_C/ranked_unrelax_0.pdb'], 3.9459, 3.9417
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/8bpk_B/ranked_unrelax_0.pdb'], 1.4249, 1.4218
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7yit_D/ranked_unrelax_0.pdb'], 1.1417, 1.1414
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/8cxr_G/ranked_unrelax_0.pdb'], 1.2534, 1.2499
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7zmn_C/ranked_unrelax_0.pdb'], 1.1307, 1.1302
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/8dtn_A/ranked_unrelax_0.pdb'], 1.7127, 1.7092
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/8dtu_A/ranked_unrelax_0.pdb'], 3.1178, 3.1151
1, ['/pfs_beijing/luoyujie/xtrimoabfold/output/0401_scratch_rmsd_weighted/7zmv_G/ranked_unrelax_0.pdb'], 0.9868, 0.9863
